E(MeV)	EventID	ParticleName	CreatorProcessName	Time(ns)
9.6699	3719	e-	phot	-1e+06
	2.4162	3719	-1	EventGenerator/eBrem/eBrem/eBrem/phot/
9.6319	3720	e-	EventGenerator	0.065271
9.6319	3720	gamma	eBrem	-1e+06
9.6319	3720	gamma	eBrem	-1e+06
0.50834	3720	gamma	eBrem	0.07121
	2.6867	3720	-1	EventGenerator/eBrem/eBrem/eBrem/
9.637	3721	e-	EventGenerator	0.065597
9.637	3721	gamma	eBrem	-1e+06
9.637	3721	gamma	eBrem	-1e+06
9.637	3721	gamma	eBrem	-1e+06
9.637	3721	e-	compt	-1e+06
9.637	3721	e-	phot	-1e+06
9.637	3721	e-	phot	-1e+06
	3.8251	3721	-1	EventGenerator/eBrem/eBrem/eBrem/compt/phot/phot/
9.6516	3722	e-	EventGenerator	0.065161
9.6516	3722	gamma	eBrem	-1e+06
9.6516	3722	e-	phot	-1e+06
	2.5097	3722	-1	EventGenerator/eBrem/phot/
9.6406	3723	e-	EventGenerator	0.065601
9.6406	3723	gamma	eBrem	-1e+06
9.6406	3723	gamma	eBrem	-1e+06
9.6406	3723	gamma	eBrem	-1e+06
	1.3328	3723	-1	EventGenerator/eBrem/eBrem/eBrem/
9.6457	3724	e-	EventGenerator	0.065844
9.6457	3724	gamma	eBrem	-1e+06
	1.6279	3724	-1	EventGenerator/eBrem/
9.5707	3725	e-	EventGenerator	0.066123
9.5707	3725	gamma	eBrem	-1e+06
9.5707	3725	gamma	eBrem	-1e+06
9.5707	3725	gamma	eBrem	-1e+06
	2.1205	3725	-1	EventGenerator/eBrem/eBrem/eBrem/
9.6766	3726	e-	EventGenerator	0.065143
9.6766	3726	gamma	eBrem	-1e+06
9.6766	3726	gamma	eBrem	-1e+06
9.6766	3726	e-	phot	-1e+06
	1.366	3726	-1	EventGenerator/eBrem/eBrem/phot/
9.6459	3727	e-	EventGenerator	0.065135
	1.3687	3727	-1	EventGenerator/
9.6917	3728	e-	EventGenerator	0.06578
9.6917	3728	gamma	eBrem	-1e+06
9.6917	3728	gamma	eBrem	-1e+06
9.6917	3728	e-	phot	-1e+06
	2.8863	3728	-1	EventGenerator/eBrem/eBrem/phot/
9.6642	3729	e-	EventGenerator	0.06543
	2.4992	3729	-1	EventGenerator/
9.639	3730	e-	EventGenerator	0.065206
9.639	3730	gamma	eBrem	-1e+06
	1.8344	3730	-1	EventGenerator/eBrem/
9.4156	3731	e-	EventGenerator	0.066585
9.4156	3731	gamma	eBrem	-1e+06
9.4156	3731	gamma	eBrem	-1e+06
9.4156	3731	gamma	eBrem	-1e+06
9.4156	3731	e-	compt	-1e+06
9.4156	3731	e-	phot	-1e+06
9.4156	3731	e-	phot	-1e+06
	4.9639	3731	-1	EventGenerator/eBrem/eBrem/eBrem/compt/phot/phot/
9.6795	3732	e-	EventGenerator	0.069403
	1.2239	3732	-1	EventGenerator/
9.6297	3733	e-	EventGenerator	0.065372
9.6297	3733	gamma	eBrem	-1e+06
	1.3156	3733	-1	EventGenerator/eBrem/
9.6773	3734	e-	EventGenerator	0.065153
9.6773	3734	gamma	eBrem	-1e+06
9.6773	3734	gamma	eBrem	-1e+06
9.6773	3734	gamma	eBrem	-1e+06
9.6773	3734	gamma	eBrem	-1e+06
9.6773	3734	gamma	eBrem	-1e+06
9.6773	3734	e-	phot	-1e+06
9.6773	3734	e-	phot	-1e+06
	7.5492	3734	-1	EventGenerator/eBrem/eBrem/eBrem/eBrem/eBrem/phot/phot/
9.5837	3735	e-	EventGenerator	0.065178
9.5837	3735	gamma	eBrem	-1e+06
9.5837	3735	gamma	eBrem	-1e+06
9.5837	3735	gamma	eBrem	-1e+06
9.5837	3735	e-	phot	-1e+06
	4.307	3735	-1	EventGenerator/eBrem/eBrem/eBrem/phot/
7.5838	3736	e-	EventGenerator	0.065507
2.0527	3736	gamma	eBrem	0.065482
	1.4052	3736	-1	EventGenerator/eBrem/
9.61	3737	e-	EventGenerator	0.065458
4.563	3737	gamma	eBrem	0.068288
4.563	3737	gamma	eBrem	-1e+06
4.563	3737	gamma	eBrem	-1e+06
4.563	3737	gamma	eBrem	-1e+06
4.563	3737	gamma	eBrem	-1e+06
4.563	3737	e-	compt	-1e+06
	3.9193	3737	-1	EventGenerator/eBrem/eBrem/eBrem/eBrem/eBrem/compt/
9.6704	3738	e-	EventGenerator	0.065169
9.6704	3738	gamma	eBrem	-1e+06
9.6704	3738	gamma	eBrem	-1e+06
	2.9613	3738	-1	EventGenerator/eBrem/eBrem/
9.541	3739	e-	EventGenerator	0.065464
9.541	3739	gamma	eBrem	-1e+06
9.541	3739	gamma	eBrem	-1e+06
	4.6381	3739	-1	EventGenerator/eBrem/eBrem/
9.6642	3740	e-	EventGenerator	0.065165
9.6642	3740	gamma	eBrem	-1e+06
9.6642	3740	e-	compt	-1e+06
9.6642	3740	gamma	eBrem	-1e+06
9.6642	3740	e-	phot	-1e+06
	4.6738	3740	-1	EventGenerator/eBrem/compt/eBrem/phot/
9.4652	3741	e-	EventGenerator	0.066201
0.2284	3741	gamma	eBrem	0.065202
0.2284	3741	gamma	eBrem	-1e+06
0.2284	3741	gamma	eBrem	-1e+06
0.2284	3741	e-	phot	-1e+06
	3.4996	3741	-1	EventGenerator/eBrem/eBrem/eBrem/phot/
9.5546	3742	e-	EventGenerator	0.067167
9.5546	3742	gamma	eBrem	-1e+06
9.5546	3742	gamma	eBrem	-1e+06
	1.8312	3742	-1	EventGenerator/eBrem/eBrem/
9.4826	3743	e-	EventGenerator	0.065182
	1.2335	3743	-1	EventGenerator/
9.552	3744	e-	EventGenerator	0.065135
9.552	3744	gamma	eBrem	-1e+06
9.552	3744	e-	phot	-1e+06
	1.3952	3744	-1	EventGenerator/eBrem/phot/
9.6052	3745	e-	EventGenerator	0.065207
9.6052	3745	gamma	eBrem	-1e+06
9.6052	3745	gamma	eBrem	-1e+06
	2.0808	3745	-1	EventGenerator/eBrem/eBrem/
9.6577	3746	e-	EventGenerator	0.066111
9.6577	3746	gamma	eBrem	-1e+06
9.6577	3746	e-	phot	-1e+06
	2.4715	3746	-1	EventGenerator/eBrem/phot/
9.6823	3747	e-	EventGenerator	0.065214
9.6823	3747	gamma	eBrem	-1e+06
9.6823	3747	gamma	eBrem	-1e+06
9.6823	3747	gamma	eBrem	-1e+06
9.6823	3747	gamma	eBrem	-1e+06
9.6823	3747	gamma	eBrem	-1e+06
9.6823	3747	e-	phot	-1e+06
9.6823	3747	e-	phot	-1e+06
	1.6466	3747	-1	EventGenerator/eBrem/eBrem/eBrem/eBrem/eBrem/phot/phot/
9.6316	3748	e-	EventGenerator	0.066175
9.6316	3748	gamma	eBrem	-1e+06
9.6316	3748	gamma	eBrem	-1e+06
9.6316	3748	e-	phot	-1e+06
9.6316	3748	e-	phot	-1e+06
	2.1573	3748	-1	EventGenerator/eBrem/eBrem/phot/phot/
9.623	3749	e-	EventGenerator	0.065319
9.623	3749	gamma	eBrem	-1e+06
9.623	3749	gamma	eBrem	-1e+06
9.623	3749	gamma	eBrem	-1e+06
	1.324	3749	-1	EventGenerator/eBrem/eBrem/eBrem/
9.6607	3750	e-	EventGenerator	0.065774
9.6607	3750	gamma	eBrem	-1e+06
	1.669	3750	-1	EventGenerator/eBrem/
9.4197	3751	e-	EventGenerator	0.065236
9.4197	3751	gamma	eBrem	-1e+06
9.4197	3751	gamma	eBrem	-1e+06
9.4197	3751	gamma	eBrem	-1e+06
9.4197	3751	e-	phot	-1e+06
	2.6006	3751	-1	EventGenerator/eBrem/eBrem/eBrem/phot/
9.6406	3752	e-	EventGenerator	0.065952
9.6406	3752	gamma	eBrem	-1e+06
	4.1568	3752	-1	EventGenerator/eBrem/
9.7037	3753	e-	EventGenerator	0.06519
	1.1965	3753	-1	EventGenerator/
9.6901	3754	e-	EventGenerator	0.065985
9.6901	3754	gamma	eBrem	-1e+06
9.6901	3754	gamma	eBrem	-1e+06
	1.1546	3754	-1	EventGenerator/eBrem/eBrem/
9.3637	3755	e-	EventGenerator	0.065214
0.16509	3755	gamma	eBrem	0.065162
0.16509	3755	gamma	eBrem	-1e+06
0.16509	3755	gamma	eBrem	-1e+06
0.16509	3755	e-	phot	-1e+06
	0.90733	3755	-1	EventGenerator/eBrem/eBrem/eBrem/phot/
9.6651	3756	e-	EventGenerator	0.065248
9.6651	3756	gamma	eBrem	-1e+06
	1.2902	3756	-1	EventGenerator/eBrem/
9.628	3757	e-	EventGenerator	0.065206
	1.6724	3757	-1	EventGenerator/
9.4525	3758	e-	EventGenerator	0.065784
9.4525	3758	e-	eIoni	-1e+06
9.4525	3758	gamma	eBrem	-1e+06
	4.1888	3758	-1	EventGenerator/eIoni/eBrem/
9.4653	3759	e-	EventGenerator	0.068205
	1.1123	3759	-1	EventGenerator/
9.2402	3760	e-	EventGenerator	0.065451
0.41602	3760	gamma	eBrem	0.065449
0.41602	3760	gamma	eBrem	-1e+06
0.41602	3760	gamma	eBrem	-1e+06
0.41602	3760	e-	phot	-1e+06
	1.7453	3760	-1	EventGenerator/eBrem/eBrem/eBrem/phot/
9.6253	3761	e-	EventGenerator	0.065886
9.6253	3761	gamma	eBrem	-1e+06
9.6253	3761	e-	phot	-1e+06
	1.6769	3761	-1	EventGenerator/eBrem/phot/
9.5845	3762	e-	EventGenerator	0.06571
9.5845	3762	gamma	eBrem	-1e+06
9.5845	3762	gamma	eBrem	-1e+06
9.5845	3762	e-	phot	-1e+06
9.5845	3762	e-	phot	-1e+06
	2.6749	3762	-1	EventGenerator/eBrem/eBrem/phot/phot/
9.6522	3763	e-	EventGenerator	0.065491
9.6522	3763	gamma	eBrem	-1e+06
9.6522	3763	gamma	eBrem	-1e+06
9.6522	3763	gamma	eBrem	-1e+06
9.6522	3763	e-	phot	-1e+06
	3.7178	3763	-1	EventGenerator/eBrem/eBrem/eBrem/phot/
9.4208	3764	e-	EventGenerator	0.06513
9.4208	3764	gamma	eBrem	-1e+06
	2.5308	3764	-1	EventGenerator/eBrem/
9.6628	3765	e-	EventGenerator	0.066671
9.6628	3765	gamma	eBrem	-1e+06
9.6628	3765	gamma	eBrem	-1e+06
9.6628	3765	gamma	eBrem	-1e+06
	1.207	3765	-1	EventGenerator/eBrem/eBrem/eBrem/
9.4759	3766	e-	EventGenerator	0.065214
	1.2465	3766	-1	EventGenerator/
9.4108	3767	e-	EventGenerator	0.065216
9.4108	3767	gamma	eBrem	-1e+06
9.4108	3767	e-	phot	-1e+06
	5.196	3767	-1	EventGenerator/eBrem/phot/
9.6534	3768	e-	EventGenerator	0.065354
9.6534	3768	gamma	eBrem	-1e+06
9.6534	3768	gamma	eBrem	-1e+06
9.6534	3768	gamma	eBrem	-1e+06
9.6534	3768	e-	phot	-1e+06
	1.3993	3768	-1	EventGenerator/eBrem/eBrem/eBrem/phot/
9.6266	3769	e-	EventGenerator	0.066404
9.6266	3769	gamma	eBrem	-1e+06
9.6266	3769	gamma	eBrem	-1e+06
9.6266	3769	gamma	eBrem	-1e+06
9.6266	3769	e-	phot	-1e+06
	1.7209	3769	-1	EventGenerator/eBrem/eBrem/eBrem/phot/
8.5401	3770	e-	EventGenerator	0.066308
8.5401	3770	gamma	eBrem	-1e+06
	1.1329	3770	-1	EventGenerator/eBrem/
9.6323	3771	e-	EventGenerator	0.065521
9.6323	3771	gamma	eBrem	-1e+06
	1.1871	3771	-1	EventGenerator/eBrem/
9.7109	3772	e-	EventGenerator	0.068951
	1.6634	3772	-1	EventGenerator/
9.693	3773	e-	EventGenerator	0.065327
9.693	3773	gamma	eBrem	-1e+06
	1.2024	3773	-1	EventGenerator/eBrem/
8.9115	3774	e-	EventGenerator	0.065253
0.74347	3774	gamma	eBrem	0.065293
0.74347	3774	gamma	eBrem	-1e+06
0.74347	3774	e-	phot	-1e+06
	2.2358	3774	-1	EventGenerator/eBrem/eBrem/phot/
9.6882	3775	e-	EventGenerator	0.066156
	2.5419	3775	-1	EventGenerator/
9.6471	3776	e-	EventGenerator	0.065258
9.6471	3776	gamma	eBrem	-1e+06
9.6471	3776	gamma	eBrem	-1e+06
9.6471	3776	e-	compt	-1e+06
	1.5149	3776	-1	EventGenerator/eBrem/eBrem/compt/
9.6776	3777	e-	EventGenerator	0.066842
9.6776	3777	gamma	eBrem	-1e+06
	1.3346	3777	-1	EventGenerator/eBrem/
9.6363	3778	e-	EventGenerator	0.06534
	1.241	3778	-1	EventGenerator/
9.6669	3779	e-	EventGenerator	0.065239
9.6669	3779	gamma	eBrem	-1e+06
9.6669	3779	gamma	eBrem	-1e+06
0.43216	3779	gamma	eBrem	0.07183
	2.1503	3779	-1	EventGenerator/eBrem/eBrem/eBrem/
9.7189	3780	e-	EventGenerator	0.065298
9.7189	3780	gamma	eBrem	-1e+06
9.7189	3780	gamma	eBrem	-1e+06
9.7189	3780	gamma	eBrem	-1e+06
	3.0789	3780	-1	EventGenerator/eBrem/eBrem/eBrem/
9.05	3781	e-	EventGenerator	0.067126
	1.6844	3781	-1	EventGenerator/
9.194	3782	e-	EventGenerator	0.065132
0.53144	3782	gamma	eBrem	0.06516
0.53144	3782	gamma	eBrem	-1e+06
0.53144	3782	e-	compt	-1e+06
0.53144	3782	e-	compt	-1e+06
	1.9313	3782	-1	EventGenerator/eBrem/eBrem/compt/compt/
9.6139	3783	e-	EventGenerator	0.065526
	2.0734	3783	-1	EventGenerator/
9.6376	3784	e-	EventGenerator	0.065133
9.6376	3784	gamma	eBrem	-1e+06
9.6376	3784	e-	eIoni	-1e+06
9.6376	3784	gamma	eBrem	-1e+06
9.6376	3784	gamma	eBrem	-1e+06
	4.5561	3784	-1	EventGenerator/eBrem/eIoni/eBrem/eBrem/
9.6536	3785	e-	EventGenerator	0.066186
	1.0219	3785	-1	EventGenerator/
9.5885	3786	e-	EventGenerator	0.066025
9.5885	3786	gamma	eBrem	-1e+06
9.5885	3786	gamma	eBrem	-1e+06
9.5885	3786	gamma	eBrem	-1e+06
	3.9818	3786	-1	EventGenerator/eBrem/eBrem/eBrem/
9.5463	3787	e-	EventGenerator	0.065227
9.5463	3787	e-	eIoni	-1e+06
9.5463	3787	gamma	eBrem	-1e+06
9.5463	3787	e-	phot	-1e+06
	3.733	3787	-1	EventGenerator/eIoni/eBrem/phot/
9.392	3788	e-	EventGenerator	0.065168
	1.7596	3788	-1	EventGenerator/
9.6522	3789	e-	EventGenerator	0.065707
	1.3208	3789	-1	EventGenerator/
9.6916	3790	e-	EventGenerator	0.065146
9.6916	3790	gamma	eBrem	-1e+06
9.6916	3790	gamma	eBrem	-1e+06
	1.2787	3790	-1	EventGenerator/eBrem/eBrem/
8.7621	3791	e-	EventGenerator	0.065346
0.7454	3791	gamma	eBrem	0.065185
	1.4593	3791	-1	EventGenerator/eBrem/
9.6831	3792	e-	EventGenerator	0.065508
9.6831	3792	gamma	eBrem	-1e+06
	2.8998	3792	-1	EventGenerator/eBrem/
9.614	3793	e-	EventGenerator	0.065691
9.614	3793	gamma	eBrem	-1e+06
9.614	3793	gamma	eBrem	-1e+06
9.614	3793	gamma	eBrem	-1e+06
9.614	3793	e-	phot	-1e+06
	2.2162	3793	-1	EventGenerator/eBrem/eBrem/eBrem/phot/
9.6197	3794	e-	EventGenerator	0.065855
9.6197	3794	gamma	eBrem	-1e+06
9.6197	3794	gamma	eBrem	-1e+06
9.6197	3794	e-	eIoni	-1e+06
9.6197	3794	gamma	eBrem	-1e+06
9.6197	3794	gamma	eBrem	-1e+06
9.6197	3794	e-	compt	-1e+06
9.6197	3794	gamma	eBrem	-1e+06
9.6197	3794	e-	phot	-1e+06
	3.8329	3794	-1	EventGenerator/eBrem/eBrem/eIoni/eBrem/eBrem/compt/eBrem/phot/
9.5947	3795	e-	EventGenerator	0.065274
9.5947	3795	gamma	eBrem	-1e+06
9.5947	3795	e-	compt	-1e+06
	3.3173	3795	-1	EventGenerator/eBrem/compt/
9.6922	3796	e-	EventGenerator	0.065564
0.67761	3796	gamma	eBrem	0.068275
	1.3614	3796	-1	EventGenerator/eBrem/
7.6709	3797	e-	EventGenerator	0.065344
1.9566	3797	gamma	eBrem	0.065127
1.9566	3797	gamma	eBrem	-1e+06
1.9566	3797	gamma	eBrem	-1e+06
1.9566	3797	e-	phot	-1e+06
	2.2821	3797	-1	EventGenerator/eBrem/eBrem/eBrem/phot/
9.6524	3798	e-	EventGenerator	0.065154
9.6524	3798	gamma	eBrem	-1e+06
	1.8369	3798	-1	EventGenerator/eBrem/
9.6322	3799	e-	EventGenerator	0.065323
	1.1813	3799	-1	EventGenerator/
9.6277	3800	e-	EventGenerator	0.065165
9.6277	3800	gamma	eBrem	-1e+06
9.6277	3800	e-	phot	-1e+06
	1.3447	3800	-1	EventGenerator/eBrem/phot/
9.6503	3801	e-	EventGenerator	0.06619
9.6503	3801	gamma	eBrem	-1e+06
9.6503	3801	gamma	eBrem	-1e+06
9.6503	3801	e-	phot	-1e+06
	3.2592	3801	-1	EventGenerator/eBrem/eBrem/phot/
9.6439	3802	e-	EventGenerator	0.065177
9.6439	3802	gamma	eBrem	-1e+06
9.6439	3802	e-	compt	-1e+06
9.6439	3802	e-	compt	-1e+06
9.6439	3802	e-	phot	-1e+06
	3.5237	3802	-1	EventGenerator/eBrem/compt/compt/phot/
9.6772	3803	e-	EventGenerator	0.067038
9.6772	3803	gamma	eBrem	-1e+06
9.6772	3803	e-	phot	-1e+06
	1.951	3803	-1	EventGenerator/eBrem/phot/
9.6869	3804	e-	EventGenerator	0.066004
9.6869	3804	gamma	eBrem	-1e+06
9.6869	3804	e-	phot	-1e+06
	1.6616	3804	-1	EventGenerator/eBrem/phot/
9.6567	3805	e-	EventGenerator	0.065311
	1.1805	3805	-1	EventGenerator/
9.7424	3806	e-	EventGenerator	0.065604
9.7424	3806	gamma	eBrem	-1e+06
	2.8712	3806	-1	EventGenerator/eBrem/
9.3588	3807	e-	EventGenerator	0.065157
	1.6813	3807	-1	EventGenerator/
9.5906	3808	e-	EventGenerator	0.065195
9.5906	3808	gamma	eBrem	-1e+06
9.5906	3808	gamma	eBrem	-1e+06
	1.7611	3808	-1	EventGenerator/eBrem/eBrem/
9.6905	3809	e-	EventGenerator	0.065281
9.6905	3809	gamma	eBrem	-1e+06
	1.1265	3809	-1	EventGenerator/eBrem/
9.6603	3810	e-	EventGenerator	0.065501
	1.4888	3810	-1	EventGenerator/
9.5477	3811	e-	EventGenerator	0.065968
	1.2977	3811	-1	EventGenerator/
9.682	3812	e-	EventGenerator	0.065164
	1.3781	3812	-1	EventGenerator/
9.6207	3813	e-	EventGenerator	0.065173
	2.2585	3813	-1	EventGenerator/
9.6628	3814	e-	EventGenerator	0.06539
	1.1497	3814	-1	EventGenerator/
9.629	3815	e-	EventGenerator	0.065275
2.2944	3815	gamma	eBrem	0.066158
2.2944	3815	gamma	eBrem	-1e+06
2.2944	3815	e-	phot	-1e+06
	3.3247	3815	-1	EventGenerator/eBrem/eBrem/phot/
9.6747	3816	e-	EventGenerator	0.06611
	1.3295	3816	-1	EventGenerator/
9.4782	3817	e-	EventGenerator	0.065326
9.4782	3817	gamma	eBrem	-1e+06
9.4782	3817	gamma	eBrem	-1e+06
9.4782	3817	e-	phot	-1e+06
	2.3657	3817	-1	EventGenerator/eBrem/eBrem/phot/
9.6433	3818	e-	EventGenerator	0.0653
9.6433	3818	gamma	eBrem	-1e+06
	1.9189	3818	-1	EventGenerator/eBrem/
9.6515	3819	e-	EventGenerator	0.065513
9.6515	3819	gamma	eBrem	-1e+06
9.6515	3819	gamma	eBrem	-1e+06
	2.26	3819	-1	EventGenerator/eBrem/eBrem/
9.5748	3820	e-	EventGenerator	0.065339
0.02273	3820	gamma	eBrem	0.066595
0.02273	3820	gamma	eBrem	-1e+06
0.02273	3820	gamma	eBrem	-1e+06
0.02273	3820	gamma	eBrem	-1e+06
0.02273	3820	gamma	eBrem	-1e+06
0.02273	3820	e-	phot	-1e+06
0.02273	3820	e-	phot	-1e+06
	2.5727	3820	-1	EventGenerator/eBrem/eBrem/eBrem/eBrem/eBrem/phot/phot/
9.6125	3821	e-	EventGenerator	0.065387
9.6125	3821	e-	eIoni	-1e+06
9.6125	3821	gamma	eBrem	-1e+06
	5.436	3821	-1	EventGenerator/eIoni/eBrem/
9.5774	3822	e-	EventGenerator	0.065504
9.5774	3822	gamma	eBrem	-1e+06
9.5774	3822	gamma	eBrem	-1e+06
9.5774	3822	gamma	eBrem	-1e+06
9.5774	3822	e-	phot	-1e+06
	2.0097	3822	-1	EventGenerator/eBrem/eBrem/eBrem/phot/
9.5923	3823	e-	EventGenerator	0.065472
9.5923	3823	gamma	eBrem	-1e+06
	1.6689	3823	-1	EventGenerator/eBrem/
9.6807	3824	e-	EventGenerator	0.065214
9.6807	3824	gamma	eBrem	-1e+06
9.6807	3824	gamma	eBrem	-1e+06
9.6807	3824	gamma	eBrem	-1e+06
9.6807	3824	gamma	eBrem	-1e+06
9.6807	3824	e-	compt	-1e+06
9.6807	3824	e-	phot	-1e+06
9.6807	3824	e-	phot	-1e+06
	6.609	3824	-1	EventGenerator/eBrem/eBrem/eBrem/eBrem/compt/phot/phot/
9.706	3825	e-	EventGenerator	0.065462
9.706	3825	e-	eIoni	-1e+06
9.706	3825	e-	eIoni	-1e+06
	4.2917	3825	-1	EventGenerator/eIoni/eIoni/
9.6448	3826	e-	EventGenerator	0.065167
9.6448	3826	gamma	eBrem	-1e+06
9.6448	3826	e-	phot	-1e+06
	1.9575	3826	-1	EventGenerator/eBrem/phot/
9.64	3827	e-	EventGenerator	0.065599
	1.6796	3827	-1	EventGenerator/
9.6809	3828	e-	EventGenerator	0.0652
	1.8792	3828	-1	EventGenerator/
9.6985	3829	e-	EventGenerator	0.065634
	1.6324	3829	-1	EventGenerator/
9.5088	3830	e-	EventGenerator	0.065493
9.5088	3830	gamma	eBrem	-1e+06
9.5088	3830	gamma	eBrem	-1e+06
9.5088	3830	e-	phot	-1e+06
	2.3278	3830	-1	EventGenerator/eBrem/eBrem/phot/
9.6789	3831	e-	EventGenerator	0.065141
9.6789	3831	gamma	eBrem	-1e+06
9.6789	3831	e-	phot	-1e+06
	2.041	3831	-1	EventGenerator/eBrem/phot/
9.6909	3832	e-	EventGenerator	0.066083
9.6909	3832	gamma	eBrem	-1e+06
9.6909	3832	gamma	eBrem	-1e+06
9.6909	3832	e-	compt	-1e+06
9.6909	3832	e-	phot	-1e+06
	3.2723	3832	-1	EventGenerator/eBrem/eBrem/compt/phot/
9.591	3833	e-	EventGenerator	0.065377
	1.3532	3833	-1	EventGenerator/
9.5027	3834	e-	EventGenerator	0.065535
9.5027	3834	gamma	eBrem	-1e+06
1.5944	3834	gamma	eBrem	0.070049
1.5944	3834	gamma	eBrem	-1e+06
1.5944	3834	e-	compt	-1e+06
	6.5036	3834	-1	EventGenerator/eBrem/eBrem/eBrem/compt/
9.5645	3835	e-	EventGenerator	0.065732
9.5645	3835	gamma	eBrem	-1e+06
9.5645	3835	e-	phot	-1e+06
	2.3881	3835	-1	EventGenerator/eBrem/phot/
9.6609	3836	e-	EventGenerator	0.065399
9.6609	3836	gamma	eBrem	-1e+06
2.4249	3836	gamma	eBrem	0.068906
2.4249	3836	gamma	eBrem	-1e+06
	1.8719	3836	-1	EventGenerator/eBrem/eBrem/eBrem/
9.5883	3837	e-	EventGenerator	0.065409
	1.6534	3837	-1	EventGenerator/
9.6203	3838	e-	EventGenerator	0.065377
9.6203	3838	gamma	eBrem	-1e+06
9.6203	3838	gamma	eBrem	-1e+06
	1.2691	3838	-1	EventGenerator/eBrem/eBrem/
9.6503	3839	e-	EventGenerator	0.06673
	1.6725	3839	-1	EventGenerator/
9.6054	3840	e-	EventGenerator	0.065766
9.6054	3840	gamma	eBrem	-1e+06
9.6054	3840	gamma	eBrem	-1e+06
	2.083	3840	-1	EventGenerator/eBrem/eBrem/
9.5873	3841	e-	EventGenerator	0.065191
9.5873	3841	gamma	eBrem	-1e+06
	1.2231	3841	-1	EventGenerator/eBrem/
9.662	3842	e-	EventGenerator	0.065256
9.662	3842	gamma	eBrem	-1e+06
9.662	3842	gamma	eBrem	-1e+06
9.662	3842	gamma	eBrem	-1e+06
9.662	3842	gamma	eBrem	-1e+06
9.662	3842	e-	phot	-1e+06
	6.4009	3842	-1	EventGenerator/eBrem/eBrem/eBrem/eBrem/phot/
9.6507	3843	e-	EventGenerator	0.065184
	1.3952	3843	-1	EventGenerator/
9.586	3844	e-	EventGenerator	0.066702
	3.6464	3844	-1	EventGenerator/
9.6639	3845	e-	EventGenerator	0.065166
9.6639	3845	gamma	eBrem	-1e+06
	1.8641	3845	-1	EventGenerator/eBrem/
9.6605	3846	e-	EventGenerator	0.065455
9.6605	3846	gamma	eBrem	-1e+06
9.6605	3846	gamma	eBrem	-1e+06
9.6605	3846	e-	phot	-1e+06
9.6605	3846	e-	phot	-1e+06
	1.4532	3846	-1	EventGenerator/eBrem/eBrem/phot/phot/
9.6499	3847	e-	EventGenerator	0.065242
9.6499	3847	e-	eIoni	-1e+06
	1.7628	3847	-1	EventGenerator/eIoni/
9.6998	3848	e-	EventGenerator	0.065419
9.6998	3848	gamma	eBrem	-1e+06
9.6998	3848	gamma	eBrem	-1e+06
9.6998	3848	gamma	eBrem	-1e+06
9.6998	3848	gamma	eBrem	-1e+06
9.6998	3848	e-	phot	-1e+06
	3.6058	3848	-1	EventGenerator/eBrem/eBrem/eBrem/eBrem/phot/
9.6106	3849	e-	EventGenerator	0.065157
	1.8231	3849	-1	EventGenerator/
9.6802	3850	e-	EventGenerator	0.065433
9.6802	3850	gamma	eBrem	-1e+06
9.6802	3850	gamma	eBrem	-1e+06
9.6802	3850	gamma	eBrem	-1e+06
9.6802	3850	gamma	eBrem	-1e+06
9.6802	3850	e-	phot	-1e+06
9.6802	3850	e-	phot	-1e+06
	2.2552	3850	-1	EventGenerator/eBrem/eBrem/eBrem/eBrem/phot/phot/
9.6387	3851	e-	EventGenerator	0.06582
9.6387	3851	gamma	eBrem	-1e+06
9.6387	3851	gamma	eBrem	-1e+06
9.6387	3851	gamma	eBrem	-1e+06
9.6387	3851	gamma	eBrem	-1e+06
9.6387	3851	gamma	eBrem	-1e+06
9.6387	3851	gamma	eBrem	-1e+06
9.6387	3851	e-	phot	-1e+06
9.6387	3851	e-	phot	-1e+06
9.6387	3851	e-	phot	-1e+06
	4.2498	3851	-1	EventGenerator/eBrem/eBrem/eBrem/eBrem/eBrem/eBrem/phot/phot/phot/
9.4819	3852	e-	EventGenerator	0.065265
9.4819	3852	gamma	eBrem	-1e+06
	1.3922	3852	-1	EventGenerator/eBrem/
9.6858	3853	e-	EventGenerator	0.065378
9.6858	3853	gamma	eBrem	-1e+06
	1.7427	3853	-1	EventGenerator/eBrem/
9.4627	3854	e-	EventGenerator	0.065503
0.61676	3854	gamma	eBrem	0.083987
0.61676	3854	gamma	eBrem	-1e+06
0.61676	3854	gamma	eBrem	-1e+06
0.61676	3854	gamma	eBrem	-1e+06
0.61676	3854	gamma	eBrem	-1e+06
0.61676	3854	e-	phot	-1e+06
0.61676	3854	e-	phot	-1e+06
0.61676	3854	e-	compt	-1e+06
0.61676	3854	e-	phot	-1e+06
	7.8128	3854	-1	EventGenerator/eBrem/eBrem/eBrem/eBrem/eBrem/phot/phot/compt/phot/
9.697	3855	e-	EventGenerator	0.065483
9.697	3855	gamma	eBrem	-1e+06
9.697	3855	gamma	eBrem	-1e+06
	1.4772	3855	-1	EventGenerator/eBrem/eBrem/
9.5471	3856	e-	EventGenerator	0.065166
9.5471	3856	gamma	eBrem	-1e+06
9.5471	3856	gamma	eBrem	-1e+06
9.5471	3856	gamma	eBrem	-1e+06
9.5471	3856	e-	phot	-1e+06
	3.4471	3856	-1	EventGenerator/eBrem/eBrem/eBrem/phot/
